Latitud,Longitud,Ancho Izq,Ancho Der,1=es cabecera/0=no es cambecera ,Velocidad,Dosis S1,Dosis S2,Dosis S3,Dosis S4,Dosis S1 Target,Dosis S2 Target,Hora,Minutos,Segundos,Dosis S3 Target,Dosis S4 Target,Corrimiento Antena X,Corrimiento Antena Y,Corrimiento Antena V,Corrimiento Antena H,Rendimiento Instantaneo Forraje,Acumulador Rendimiento Forraje,Siembra->Semilla Metros/Parcela->Contador [1],Siembra->Semilla Metros/Parcela->Contador [2],Siembra->Semilla Metros/Parcela->Contador [3],Siembra->Semilla Metros/Parcela->Contador [4],Siembra->Semilla Metros/Parcela->Contador [5],Siembra->Semilla Metros/Parcela->Contador [6],Siembra->Semilla Metros/Parcela->Contador [7],Siembra->Semilla Metros/Parcela->Contador [8],Siembra->Semilla Metros/Parcela->Contador [9],Siembra->Semilla Metros/Parcela->Contador [10],Siembra->Semilla Metros/Parcela->Contador [11],Siembra->Semilla Metros/Parcela->Contador [12],Siembra->Semilla Metros/Parcela->Contador [13],Siembra->Semilla Metros/Parcela->Contador [14],Siembra->Semilla Metros/Parcela->Contador [15],Target Siembra,Promedio Siembra,Apertura Sensor Forraje Pulso,Factor Calibracion,
-35.1987660979,-59.9281893418,4.89,4.89,0,6.1,47,47,0,0,47,47,7,47,47,0,0,0,0,0,0,,,0,4.7,4.1,4.2,4.1,4.1,4.1,4.1,4.7,4.7,4.1,5.3,4.2,4.7,4.7,4,5.02,-1,1,
-35.1988905177,-59.9280244138,4.89,4.89,0,6,47,47,0,0,47,47,7,47,47,0,0,0,0,0,0,,,0,4.7,4.1,4.2,4.1,4.1,4.1,4.1,4.7,4.7,4.1,5.3,4.2,4.7,4.7,4,5.23,-1,1,
-35.1990145716,-59.9278598608,4.89,4.89,0,6.1,38,38,0,0,38,38,7,47,47,0,0,0,0,0,0,,,0,4.7,4.1,4.2,4.1,4.1,4.1,4.1,4.7,4.7,4.1,5.3,4.2,4.7,4.7,4,4.62,-1,1,
-35.1990500411,-59.9278141406,4.89,0,0,6,38,38,0,0,38,38,7,48,17,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-1,1,
-35.1990531217,-59.9278099639,0.2445,0.2445,0,6,38,38,0,0,38,38,7,48,17,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-1,1,
-35.1991112745,-59.9277347684,0.2445,0.2445,0,6.1,38,38,0,0,38,38,7,48,17,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.02,-1,1,
-35.1991382939,-59.9277153342,0.2445,0.2445,0,6.4,0,0,0,0,38,38,7,48,17,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1991580818,-59.9277179406,0.2445,0.2445,0,6.6,0,0,0,0,38,38,7,48,17,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.199184381,-59.9277364129,0.2445,0.2445,0,5.9,0,0,0,0,38,38,7,48,17,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1991990602,-59.9277649734,0.2445,0.2445,0,5.9,0,0,0,0,38,38,7,48,17,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1992014289,-59.9278019637,0.2445,0.2445,0,5.9,0,0,0,0,38,38,7,48,17,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1991907573,-59.9278360015,0.2445,0.2445,0,5.7,0,0,0,0,38,38,7,48,17,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1991623752,-59.9278696577,0.2445,0.2445,0,5.5,0,0,0,0,38,38,7,48,17,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1990291758,-59.9279943824,0.2445,0.2445,0,5.7,0,0,0,0,38,38,7,48,47,0,0,0,0,0,0,,,0,5.4,5.4,4.8,5.4,5.4,4.8,4.8,5.4,5.4,5.9,5.9,5.4,5.4,5.4,4,0,-1,1,
-35.1990133542,-59.928015659,0,4.89,0,5.9,0,0,0,0,38,38,7,48,47,0,0,0,0,0,0,,,0,5.4,5.4,4.8,5.4,5.4,4.8,4.8,5.4,5.4,5.9,5.9,5.4,5.4,5.4,4,0,-1,1,
-35.1990079413,-59.9280239348,4.89,4.89,0,5.8,0,0,0,0,38,38,7,48,47,0,0,0,0,0,0,,,0,5.4,5.4,4.8,5.4,5.4,4.8,4.8,5.4,5.4,5.9,5.9,5.4,5.4,5.4,4,0,-1,1,
-35.1988860545,-59.9281900711,4.89,4.89,0,6.1,47,47,0,0,47,47,7,48,47,0,0,0,0,0,0,,,0,5.4,5.4,4.8,5.4,5.4,4.8,4.8,5.4,5.4,5.9,5.9,5.4,5.4,5.4,4,4.99,-1,1,
-35.1987636702,-59.9283514674,4.89,4.89,0,6,50,50,0,0,50,50,7,49,17,0,0,0,0,0,0,,,0,5.4,5.4,4.8,5.4,5.4,4.8,4.8,5.4,5.4,5.9,5.9,5.4,5.4,5.4,4,5.22,-1,1,
-35.1986400769,-59.9285157984,4.89,4.89,0,6.1,50,50,0,0,50,50,7,49,17,0,0,0,0,0,0,,,0,4.3,4.8,4.9,4.9,4.7,4.7,4.7,4.7,4.8,4.7,4.7,5.1,4.8,5.4,4,5.36,-1,1,
-35.1985173124,-59.928678936,4.89,4.89,0,6.2,47,51.5,0,0,47,47,7,49,17,0,0,0,0,0,0,,,0,4.3,4.8,4.9,4.9,4.7,4.7,4.7,4.7,4.8,4.7,4.7,5.1,4.8,5.4,4,5.1,-1,1,
-35.1983937531,-59.9288430405,4.89,4.89,0,6,47,47,0,0,47,47,7,49,47,0,0,0,0,0,0,,,0,4.3,4.8,4.9,4.9,4.7,4.7,4.7,4.7,4.8,4.7,4.7,5.1,4.8,5.4,4,4.8,-1,1,
-35.198343358,-59.928909611,4.89,0,0,6.2,53.2,47,0,0,47,47,7,49,47,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.77,-1,1,
-35.1983095108,-59.9289543589,0.2445,0.2445,0,6.1,47,47,0,0,47,47,7,49,47,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.45,-1,1,
-35.1982383501,-59.9290118222,0.2445,0.2445,0,6.2,47,47,0,0,47,47,7,49,47,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1982104765,-59.9290622156,0.2445,0.2445,0,6.5,0,0,0,0,47,47,7,49,47,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1982133973,-59.9290945815,0.2445,0.2445,0,6.7,0,0,0,0,47,47,7,49,47,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1982315271,-59.9291291555,0.2445,0.2445,0,6.6,0,0,0,0,38,38,7,49,47,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1982544045,-59.9291460476,0.2445,0.2445,0,6.7,0,0,0,0,38,38,7,49,47,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1982879126,-59.9291493439,0.2445,0.2445,0,6.7,0,0,0,0,38,38,7,50,17,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.198316005,-59.9291351125,0.2445,0.2445,0,6.8,0,0,0,0,38,38,7,50,17,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1983359806,-59.9291072196,0.2445,0.2445,0,6.6,0,0,0,0,47,47,7,50,17,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1984070094,-59.9289804124,0.2445,0.2445,0,6.2,0,0,0,0,47,47,7,50,17,0,0,0,0,0,0,,,0,5.1,5.1,5.1,4.6,5.1,5.7,5.1,6.2,5.1,5.1,5.3,4.7,5.8,5.2,4,0,-1,1,
-35.1984281841,-59.9289541029,0,4.89,0,6,0,0,0,0,47,47,7,50,17,0,0,0,0,0,0,,,0,5.1,5.1,5.1,4.6,5.1,5.7,5.1,6.2,5.1,5.1,5.3,4.7,5.8,5.2,4,0,-1,1,
-35.1984437905,-59.9289334938,4.89,4.89,0,6.1,0,40.7,0,0,47,47,7,50,17,0,0,0,0,0,0,,,0,5.1,5.1,5.1,4.6,5.1,5.7,5.1,6.2,5.1,5.1,5.3,4.7,5.8,5.2,4,0,-1,1,
-35.1985665429,-59.9287723414,4.89,4.89,0,6.3,47,47,0,0,47,47,7,50,17,0,0,0,0,0,0,,,0,5.1,5.1,5.1,4.6,5.1,5.7,5.1,6.2,5.1,5.1,5.3,4.7,5.8,5.2,4,4.99,-1,1,
-35.198689884,-59.9286081434,4.89,4.89,0,6.3,50,50,0,0,50,50,7,50,47,0,0,0,0,0,0,,,0,5.1,5.1,5.1,4.6,5.1,5.7,5.1,6.2,5.1,5.1,5.3,4.7,5.8,5.2,4,5.3,-1,1,
-35.1988148069,-59.9284420687,4.89,4.89,0,6.4,45.7,50,0,0,50,50,7,50,47,0,0,0,0,0,0,,,0,4.6,4.6,5.2,6.3,5.2,4.6,5.2,4.6,5.2,5.2,5.2,5.1,5.7,4.6,4,5.35,-1,1,
-35.1989378963,-59.9282787006,4.89,4.89,0,6.4,50,50,0,0,50,50,7,51,18,0,0,0,0,0,0,,,0,4.6,4.6,5.2,6.3,5.2,4.6,5.2,4.6,5.2,5.2,5.2,5.1,5.7,4.6,4,5.36,-1,1,
-35.1990606932,-59.9281164733,4.89,4.89,0,6.2,47,47,0,0,47,47,7,51,18,0,0,0,0,0,0,,,0,4.6,4.6,5.2,6.3,5.2,4.6,5.2,4.6,5.2,5.2,5.2,5.1,5.7,4.6,4,4.82,-1,1,
-35.1991643492,-59.9279797555,4.89,0,0,6.4,38,38,0,0,38,38,7,51,18,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.96,-1,1,
-35.1991666001,-59.9279768294,0.2445,0.2445,0,6.5,38,38,0,0,38,38,7,51,18,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.4,-1,1,
-35.1992005942,-59.9279138654,0,4.89,0,6.3,38,38,0,0,38,38,7,51,18,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.06,-1,1,
-35.1992098308,-59.9279014161,0.2445,0.2445,0,6.3,38,14.3,0,0,38,38,7,51,18,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.04,-1,1,
-35.1992123925,-59.9278992326,4.89,0,0,6.4,38,14.3,0,0,38,38,7,51,18,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.04,-1,1,
-35.1992246943,-59.927893935,0.2445,0.2445,0,6.6,38,38,0,0,38,38,7,51,18,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.04,-1,1,
-35.1992295808,-59.9278928318,0.2445,0.2445,0,6.7,0,0,0,0,38,38,7,51,18,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.04,-1,1,
-35.1992488021,-59.9278940382,0.2445,0.2445,0,6.6,0,0,0,0,38,38,7,51,48,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.65,-1,1,
-35.199274796,-59.9279082084,0.2445,0.2445,0,6.4,0,0,0,0,38,38,7,51,48,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.17,-1,1,
-35.1992980817,-59.9279435192,0.2445,0.2445,0,6.4,0,0,0,0,38,38,7,51,48,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1993036056,-59.927980214,0.2445,0.2445,0,6.4,0,0,0,0,38,38,7,51,48,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1992931678,-59.9280228378,0.2445,0.2445,0,6.3,0,0,0,0,38,38,7,51,48,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1992683262,-59.9280526408,0.2445,0.2445,0,6.1,0,0,0,0,38,38,7,51,48,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1992316611,-59.9280694132,0.2445,0.2445,0,6,0,0,0,0,38,38,7,51,48,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1991629138,-59.9281305308,0.2445,0.2445,0,5.7,0,0,0,0,38,38,7,51,48,0,0,0,0,0,0,,,0,4.9,4.9,4.9,4.9,4.9,4.8,5.4,4.9,4.4,4.9,4.4,4.9,4.9,4.9,4,0,-1,1,
-35.1991496388,-59.9281502043,4.89,0,0,5.6,0,0,0,0,38,38,7,51,48,0,0,0,0,0,0,,,0,4.9,4.9,4.9,4.9,4.9,4.8,5.4,4.9,4.4,4.9,4.4,4.9,4.9,4.9,4,0,-1,1,
-35.1991420514,-59.9281621445,0.2445,0.2445,0,5.5,0,0,0,0,38,38,7,51,48,0,0,0,0,0,0,,,0,4.9,4.9,4.9,4.9,4.9,4.8,5.4,4.9,4.4,4.9,4.4,4.9,4.9,4.9,4,0,-1,1,
-35.1991341996,-59.9281740706,0,4.89,0,5.5,38,0,0,0,38,38,7,51,48,0,0,0,0,0,0,,,0,4.9,4.9,4.9,4.9,4.9,4.8,5.4,4.9,4.4,4.9,4.4,4.9,4.9,4.9,4,0,-1,1,
-35.1991314271,-59.9281779242,4.89,4.89,0,5.5,38,0,0,0,38,38,7,51,48,0,0,0,0,0,0,,,0,4.9,4.9,4.9,4.9,4.9,4.8,5.4,4.9,4.4,4.9,4.4,4.9,4.9,4.9,4,0,-1,1,
-35.1990101202,-59.9283427981,4.89,4.89,0,5.9,47,47,0,0,47,47,7,52,18,0,0,0,0,0,0,,,0,4.9,4.9,4.9,4.9,4.9,4.8,5.4,4.9,4.4,4.9,4.4,4.9,4.9,4.9,4,4.9,-1,1,
-35.1988868327,-59.928506162,4.89,4.89,0,5.8,44.1,50,0,0,50,50,7,52,18,0,0,0,0,0,0,,,0,5.4,5.4,5.4,4.8,4.8,4.8,5.3,5.3,5.9,4.8,4.4,4.8,4.9,4.8,4,4.68,-1,1,
-35.1987627143,-59.9286708014,4.89,4.89,0,6.1,50,50,0,0,50,50,7,52,48,0,0,0,0,0,0,,,0,5.4,5.4,5.4,4.8,4.8,4.8,5.3,5.3,5.9,4.8,4.4,4.8,4.9,4.8,4,5.19,-1,1,
-35.1986404054,-59.9288328515,4.89,4.89,0,6,54.5,50,0,0,50,50,7,52,48,0,0,0,0,0,0,,,0,5.4,5.4,5.4,4.8,4.8,4.8,5.3,5.3,5.9,4.8,4.4,4.8,4.9,4.8,4,5.32,-1,1,
-35.1985140386,-59.9290000657,4.89,4.89,0,5.9,43.1,47,0,0,47,47,7,52,48,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.21,-1,1,
-35.1983903235,-59.9291636386,4.89,4.89,0,5.9,47,47,0,0,47,47,7,53,18,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,-1,1,
-35.1983815531,-59.9291758882,4.89,0,0,6,47,47,0,0,47,47,7,53,18,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,-1,1,
-35.1983474594,-59.9292210233,4.89,4.89,0,6,47,47,0,0,47,47,7,53,18,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.32,-1,1,
-35.1983173653,-59.9292609411,4.89,0,0,6,47,50.8,0,0,47,47,7,53,18,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.89,-1,1,
-35.198308386,-59.9292729097,0.2445,0.2445,0,5.9,47,50.8,0,0,47,47,7,53,18,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.07,-1,1,
-35.1982716195,-59.9293366925,4.89,4.89,0,6,47,47,0,0,47,47,7,53,18,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.08,-1,1,
-35.1981481066,-59.9294876998,4.89,4.89,0,5.7,47,47,0,0,47,47,7,53,48,0,0,0,0,0,0,,,0,4.9,4.9,4.9,4.9,4.9,5.2,4.9,5.4,5,4.9,4.3,4.9,4.3,4.3,4,5.02,-1,1,
-35.1981202631,-59.92951692,0,4.89,0,6.1,47,47,0,0,47,47,7,53,48,0,0,0,0,0,0,,,0,4.9,4.9,4.9,4.9,4.9,5.2,4.9,5.4,5,4.9,4.3,4.9,4.3,4.3,4,4.85,-1,1,
-35.1980990867,-59.929545119,0.2445,0.2445,0,5.9,47,47,0,0,47,47,7,53,48,0,0,0,0,0,0,,,0,4.9,4.9,4.9,4.9,4.9,5.2,4.9,5.4,5,4.9,4.3,4.9,4.3,4.3,4,4.25,-1,1,
-35.1980789261,-59.929574577,4.89,0,0,6,47,47,0,0,47,47,7,53,48,0,0,0,0,0,0,,,0,4.9,4.9,4.9,4.9,4.9,5.2,4.9,5.4,5,4.9,4.3,4.9,4.3,4.3,4,2.61,-1,1,
-35.1980750333,-59.9295800634,0.2445,0.2445,0,6,47,47,0,0,47,47,7,53,48,0,0,0,0,0,0,,,0,4.9,4.9,4.9,4.9,4.9,5.2,4.9,5.4,5,4.9,4.3,4.9,4.3,4.3,4,1.39,-1,1,
-35.1980690692,-59.9295884399,4.89,0,0,6,8.2,47,0,0,47,47,7,53,48,0,0,0,0,0,0,,,0,4.9,4.9,4.9,4.9,4.9,5.2,4.9,5.4,5,4.9,4.3,4.9,4.3,4.3,4,1.39,-1,1,
-35.1980604653,-59.9296010787,4.89,4.89,0,6,47,47,0,0,47,47,7,53,48,0,0,0,0,0,0,,,0,4.9,4.9,4.9,4.9,4.9,5.2,4.9,5.4,5,4.9,4.3,4.9,4.3,4.3,4,0,-1,1,
-35.1979384476,-59.9297643464,4.89,4.89,0,5.9,47,47,0,0,47,47,7,53,48,0,0,0,0,0,0,,,0,4.9,4.9,4.9,4.9,4.9,5.2,4.9,5.4,5,4.9,4.3,4.9,4.3,4.3,4,5.12,-1,1,
-35.1978160646,-59.9299262156,4.89,4.89,0,5.9,47,47,0,0,47,47,7,54,18,0,0,0,0,0,0,,,0,5,4.4,5,5.5,5,4.4,5,5,5,5,4.4,5,5,5,4,5.1,-1,1,
-35.1976933669,-59.9300899552,4.89,4.89,0,5.9,47,47,0,0,47,47,7,54,18,0,0,0,0,0,0,,,0,5,4.4,5,5.5,5,4.4,5,5,5,5,4.4,5,5,5,4,4.93,-1,1,
-35.1975689248,-59.9302547701,4.89,4.89,0,6,47,47,0,0,47,47,7,54,48,0,0,0,0,0,0,,,0,5,4.3,5.2,4.4,4.9,5,4.9,5,4.9,4.5,4.9,5,4.4,4.9,4,5.04,-1,1,
-35.1974462602,-59.9304174668,4.89,4.89,0,5.9,47,47,0,0,47,47,7,54,48,0,0,0,0,0,0,,,0,5,4.3,5.2,4.4,4.9,5,4.9,5,4.9,4.5,4.9,5,4.4,4.9,4,5.04,-1,1,
-35.1973226997,-59.9305816568,4.89,4.89,0,6.1,47,47,0,0,47,47,7,54,48,0,0,0,0,0,0,,,0,5.5,4.9,5.4,5.5,4.9,4.9,4.9,4.9,5,5.1,4.9,4.9,4.5,4.9,4,5.22,-1,1,
-35.1971984568,-59.9307459516,4.89,4.89,0,6.1,47,47,0,0,47,47,7,55,20,0,0,0,0,0,0,,,0,5.5,4.9,5.4,5.5,4.9,4.9,4.9,4.9,5,5.1,4.9,4.9,4.5,4.9,4,4.98,-1,1,
-35.1970739605,-59.9309119901,4.89,4.89,0,5.9,47,47,0,0,47,47,7,55,20,0,0,0,0,0,0,,,0,5.5,4.9,5.4,5.5,4.9,4.9,4.9,4.9,5,5.1,4.9,4.9,4.5,4.9,4,5,-1,1,
-35.1969488952,-59.931077608,4.89,4.89,0,5.9,47,47,0,0,47,47,7,55,50,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.95,-1,1,
-35.1968268568,-59.9312400821,4.89,4.89,0,6.1,38,41.2,0,0,38,38,7,55,50,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.91,-1,1,
-35.1967584876,-59.9313050346,4.89,4.89,0,6.5,38,38,0,0,38,38,7,55,50,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.88,-1,1,
-35.196755319,-59.9313053164,0.2445,0.2445,0,6.5,38,38,0,0,38,38,7,55,50,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.88,-1,1,
-35.1967300012,-59.931300973,0.2445,0.2445,0,6.5,0,0,0,0,38,38,7,55,50,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.69,-1,1,
-35.1966995831,-59.93127944,0.2445,0.2445,0,6.4,0,0,0,0,38,38,7,55,50,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.196650442,-59.9311967589,0.2445,0.2445,0,6.2,0,0,0,0,38,38,7,55,50,0,0,0,0,0,0,,,0,3.6,4.2,4.6,3.7,4.2,3.8,3.7,3.8,3.5,4.7,3.6,4.8,4.6,4.2,4,0,-1,1,
-35.1966486525,-59.9311627924,0.2445,0.2445,0,6.5,0,0,0,0,38,38,7,56,20,0,0,0,0,0,0,,,0,3.6,4.2,4.6,3.7,4.2,3.8,3.7,3.8,3.5,4.7,3.6,4.8,4.6,4.2,4,0,-1,1,
-35.1966586737,-59.9311353984,0.2445,0.2445,0,6.3,0,0,0,0,38,38,7,56,20,0,0,0,0,0,0,,,0,3.6,4.2,4.6,3.7,4.2,3.8,3.7,3.8,3.5,4.7,3.6,4.8,4.6,4.2,4,0,-1,1,
-35.1966920227,-59.9310925328,0.2445,0.2445,0,5.9,0,0,0,0,38,38,7,56,20,0,0,0,0,0,0,,,0,3.6,4.2,4.6,3.7,4.2,3.8,3.7,3.8,3.5,4.7,3.6,4.8,4.6,4.2,4,0,-1,1,
-35.1967328501,-59.9310487666,4.89,4.89,0,5.6,0,0,0,0,38,38,7,56,20,0,0,0,0,0,0,,,0,3.6,4.2,4.6,3.7,4.2,3.8,3.7,3.8,3.5,4.7,3.6,4.8,4.6,4.2,4,0,-1,1,
-35.196855787,-59.9308847579,4.89,4.89,0,6,38,38,0,0,38,38,7,56,20,0,0,0,0,0,0,,,0,3.6,4.2,4.6,3.7,4.2,3.8,3.7,3.8,3.5,4.7,3.6,4.8,4.6,4.2,4,3.95,-1,1,
-35.1969792543,-59.93072082,4.89,4.89,0,6.1,38,38,0,0,38,38,7,56,50,0,0,0,0,0,0,,,0,4.8,4.8,4.9,5.4,5.4,4.8,4.8,5.4,5.4,5.4,6,4.8,5.4,5.4,4,4.12,-1,1,
-35.197101271,-59.9305582522,4.89,4.89,0,6,47,47,0,0,47,47,7,56,50,0,0,0,0,0,0,,,0,4.8,4.8,4.9,5.4,5.4,4.8,4.8,5.4,5.4,5.4,6,4.8,5.4,5.4,4,5.2,-1,1,
-35.1972238276,-59.9303959166,4.89,4.89,0,6.1,47,47,0,0,47,47,7,56,50,0,0,0,0,0,0,,,0,5,4.8,5,4.9,4.9,4.8,4.9,5,5,5.3,5.8,4.8,5.1,5,4,5.1,-1,1,
-35.1973456502,-59.9302336939,4.89,4.89,0,5.9,47,47,0,0,47,47,7,57,20,0,0,0,0,0,0,,,0,5,4.8,5,4.9,4.9,4.8,4.9,5,5,5.3,5.8,4.8,5.1,5,4,5.02,-1,1,
-35.1974686181,-59.9300703108,4.89,4.89,0,6,47,47,0,0,47,47,7,57,20,0,0,0,0,0,0,,,0,5,4.8,5,4.9,4.9,4.8,4.9,5,5,5.3,5.8,4.8,5.1,5,4,5.01,-1,1,
-35.1975930779,-59.9299053171,4.89,4.89,0,6,0,0,0,0,0,0,7,57,50,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1976086931,-59.9298847194,0.2445,0.2445,0,0,0,0,0,0,0,0,7,57,50,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1977333179,-59.9297201218,0.2445,0.2445,0,5.4,0,0,0,0,47,47,7,58,20,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1978571975,-59.9295542229,0.2445,0.2445,0,5.4,0,0,0,0,47,47,7,58,20,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1979045578,-59.9295264876,4.89,4.89,0,5.4,0,0,0,0,47,47,7,58,50,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.197916377,-59.9295236031,4.89,4.89,0,5.4,0,29.3,0,0,47,47,7,58,50,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1980021409,-59.9295312991,4.89,4.89,0,5.9,47,47,0,0,47,47,7,58,50,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.9,-1,1,
-35.1981113051,-59.929576743,4.89,0,0,5.9,47,47,0,0,47,47,7,58,50,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.03,-1,1,
-35.1981253273,-59.9295820205,0.2445,0.2445,0,5.8,47,47,0,0,47,47,7,58,50,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.03,-1,1,
-35.19817013,-59.92958968,0,4.89,0,6.2,47,47,0,0,47,47,7,58,50,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.81,-1,1,
-35.1981822772,-59.9295828703,0,4.89,0,6.4,47,47,0,0,47,47,7,58,50,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.01,-1,1,
-35.1981877171,-59.9295780012,0.2445,0.2445,0,6.5,47,42.2,0,0,47,47,7,58,50,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.01,-1,1,
-35.1981989111,-59.9295625707,0.2445,0.2445,0,6.6,0,0,0,0,47,47,7,58,50,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.29,-1,1,
-35.1982088193,-59.9295299883,0.2445,0.2445,0,6.6,0,0,0,0,47,47,7,58,50,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.31,-1,1,
